date,open,close,high,low,volume,amount
2024-08-01,48.99,49.11,49.79,48.9,161893,798449129.0
2024-08-02,48.61,48.42,49.22,48.1,193644,938769737.0
2024-08-05,47.95,47.29,48.48,47.0,233085,1111376069.0
2024-08-06,47.7,47.27,47.96,46.3,177103,832925225.0
2024-08-07,47.4,47.22,47.56,47.1,87378,413822927.0
2024-08-08,47.01,47.48,47.9,46.76,125732,595635655.0
2024-08-09,49.5,48.49,49.81,48.47,271805,1334185240.0
2024-08-12,48.35,48.78,48.98,48.0,144573,702854845.0
2024-08-13,48.8,49.2,49.2,48.74,142119,696438780.0
2024-08-14,49.3,48.95,49.46,48.8,130242,640093246.0
2024-08-15,48.61,49.68,49.75,48.56,185120,914564799.0
2024-08-16,49.63,49.46,49.73,49.07,118403,584952106.0
2024-08-19,49.49,49.46,49.98,49.14,106591,529011501.0
2024-08-20,49.46,48.75,49.59,48.47,142709,697840374.0
2024-08-21,48.75,47.78,48.98,47.76,142469,687626381.0
2024-08-22,47.6,46.54,47.85,46.03,234638,1094773982.0
2024-08-23,46.5,47.13,47.2,46.12,130266,609961822.0
2024-08-26,47.12,47.35,47.45,46.88,89836,424194788.0
2024-08-27,47.3,46.72,47.35,46.54,110601,517689800.0
2024-08-28,46.8,47.36,47.66,46.69,92523,437525280.0
2024-08-29,47.15,47.26,47.62,46.99,106166,502868959.0
2024-08-30,46.85,48.24,48.48,46.71,215168,1029589930.0
2024-09-02,48.04,46.78,48.2,46.71,152630,722833408.0
2024-09-03,46.67,46.26,47.18,45.65,170095,787442424.0
2024-09-04,45.79,45.53,46.26,45.51,121542,556296023.0
2024-09-05,45.6,45.97,46.1,45.52,96704,443119201.0
2024-09-06,46.02,45.08,46.08,45.08,103709,471332179.0
2024-09-09,44.81,44.87,45.45,44.63,91520,411954270.0
2024-09-10,44.88,44.84,45.09,43.95,124351,552841085.0
2024-09-11,44.5,43.33,44.7,42.9,211768,922753569.0
2024-09-12,43.3,42.98,43.89,42.95,135165,585769072.0
2024-09-13,43.2,42.4,43.26,42.4,141555,606446383.0
2024-09-18,42.68,43.17,43.47,42.5,154174,663453408.0
2024-09-19,43.28,43.74,44.14,43.0,144365,629627227.0
2024-09-20,43.72,43.86,43.99,43.28,103734,453249987.0
2024-09-23,43.98,43.43,44.05,43.37,94437,411933389.0
2024-09-24,43.73,44.77,44.79,43.37,214159,947444930.0
2024-09-25,45.05,44.9,46.0,44.82,247583,1125901688.0
2024-09-26,45.0,46.36,46.49,44.77,260173,1188607840.0
2024-09-27,47.0,49.99,50.0,47.0,298874,1447355629.0
2024-09-30,53.0,59.99,59.99,53.0,1092636,6255248098.0
2024-10-08,71.99,71.99,71.99,70.0,976652,7016236459.0
2024-10-09,72.19,83.89,86.39,70.5,3475315,28255009862.0
2024-10-10,85.1,75.02,86.35,70.01,2104016,16322871324.0
2024-10-11,71.03,69.48,73.7,68.8,1362732,9649229123.0
2024-10-14,69.48,75.6,76.5,67.77,1364157,9835546719.0
2024-10-15,74.99,74.18,81.53,73.48,1404021,10800700115.0
2024-10-16,71.14,74.09,76.76,70.88,854294,6339481074.0
2024-10-17,77.0,75.12,77.64,74.02,882099,6646213968.0
2024-10-18,75.8,90.14,90.14,74.44,2093876,17572905892.0
2024-10-21,94.0,97.48,107.76,91.9,2794293,27425436558.0
2024-10-22,94.99,96.04,99.04,92.89,1859135,17850570801.0
2024-10-23,93.04,92.31,95.5,91.54,1383956,12913292178.0
2024-10-24,91.45,94.56,96.47,91.17,1125060,10553036503.0
2024-10-25,94.56,93.7,98.66,92.52,1106464,10481219254.0
2024-10-28,93.0,93.1,93.98,92.0,725668,6738404403.0
2024-10-29,92.78,92.3,96.55,92.29,1132671,10670224998.0
2024-10-30,91.79,85.82,92.78,84.85,1608709,14096960438.0
2024-10-31,85.48,86.93,88.94,83.7,1166113,10121960492.0
2024-11-01,85.19,84.81,88.25,84.81,883510,7623522111.0
2024-11-04,84.63,86.81,87.19,84.18,576583,4954515253.0
2024-11-05,87.48,95.8,96.0,87.01,1453833,13510951854.0
2024-11-06,97.0,96.04,99.97,93.33,1417986,13644672955.0
2024-11-07,94.2,101.89,105.0,94.01,1262530,12339467581.0
2024-11-08,107.3,100.3,109.5,100.0,1609571,16884507677.0
2024-11-11,104.6,104.98,108.3,100.62,1380690,14543774859.0
2024-11-12,102.6,101.11,104.87,100.0,1088668,11121892127.0
2024-11-13,99.9,99.14,100.9,97.88,807595,7999842265.0
2024-11-14,99.13,96.87,102.0,96.61,761941,7549646077.0
2024-11-15,96.87,94.91,98.7,94.9,710667,6874215101.0
2024-11-18,95.7,92.3,97.5,91.37,828974,7818657520.0
2024-11-19,92.1,94.9,95.39,90.22,831597,7685226379.0
2024-11-20,94.0,93.28,94.57,92.6,585075,5461026114.0
2024-11-21,93.0,93.5,94.9,92.5,561971,5261662792.0
2024-11-22,94.7,88.77,95.5,88.55,792401,7262624326.0
2024-11-25,88.76,86.16,88.77,84.52,769059,6619040919.0
2024-11-26,85.97,85.1,86.66,85.03,353635,3031752239.0
2024-11-27,84.65,88.0,89.04,83.13,774305,6702107164.0
2024-11-28,88.2,87.08,90.3,86.83,611101,5379089959.0
2024-11-29,86.83,90.1,93.45,85.64,879404,7877287511.0
2024-12-02,89.9,89.49,90.69,88.01,640108,5727497110.0
2024-12-03,89.67,87.23,90.35,86.03,586760,5144153239.0
2024-12-04,90.53,87.67,91.0,87.25,681067,6069393147.0
2024-12-05,86.2,87.0,88.26,86.14,395957,3445580322.0
2024-12-06,86.5,88.93,89.69,86.3,540441,4776133052.0
2024-12-09,88.06,86.78,88.75,85.99,424113,3699239863.0
2024-12-10,91.49,88.0,91.99,87.79,696681,6260001391.0
2024-12-11,87.11,86.82,88.33,86.5,400654,3497866787.0
2024-12-12,87.16,87.17,88.2,85.69,444898,3859300466.0
2024-12-13,86.81,82.99,86.81,82.85,820032,6922583408.0
2024-12-16,82.3,81.5,83.2,81.21,476296,3899339618.0
2024-12-17,81.35,82.19,83.1,81.31,406622,3337273305.0
2024-12-18,82.82,83.4,83.95,82.09,484000,4019779411.0
2024-12-19,82.3,85.44,86.53,81.88,673992,5699200996.0
2024-12-20,85.07,94.28,98.8,85.07,1767703,16308583666.0
2024-12-23,93.69,95.18,99.2,93.6,1456756,14051252987.0
2024-12-24,95.99,96.86,97.34,92.99,912045,8713502072.0
2024-12-25,96.48,97.99,99.8,96.38,985329,9679610219.0
2024-12-26,98.0,96.73,98.88,96.15,711046,6914605464.0
2024-12-27,96.78,97.51,102.37,96.49,1144716,11378943925.0
2024-12-30,96.6,99.29,100.53,96.0,906573,8950494606.0
2024-12-31,99.0,94.62,99.58,94.59,878238,8446753613.0
2025-01-02,93.81,89.96,95.09,88.5,849711,7762894946.0
2025-01-03,90.1,88.31,91.13,87.53,612890,5452105981.0
2025-01-06,88.84,86.94,89.6,85.72,438313,3822056709.0
2025-01-07,87.1,90.6,90.75,86.0,672148,5939309425.0
2025-01-08,88.88,88.82,91.28,85.99,687907,6092441316.0
2025-01-09,88.4,91.32,93.33,88.1,724165,6635272045.0
2025-01-10,90.85,93.18,96.68,90.85,899889,8521652352.0
2025-01-13,91.0,95.02,95.86,89.88,680256,6365470803.0
2025-01-14,96.95,98.77,99.58,94.45,928881,9014169473.0
2025-01-15,97.5,99.55,102.29,97.3,776592,7724457763.0
2025-01-16,102.18,96.6,104.46,96.6,1034775,10410150423.0
2025-01-17,96.51,102.7,104.77,96.51,1094032,11038758102.0
2025-01-20,102.98,101.05,103.0,100.3,596673,6056075424.0
2025-01-21,101.5,101.84,104.35,101.1,744353,7645379056.0
2025-01-22,101.3,100.24,103.22,99.5,616412,6226701936.0
2025-01-23,102.8,96.84,103.87,96.7,868506,8670498047.0
2025-01-24,97.16,97.85,98.62,96.77,471983,4612028434.0
2025-01-27,98.38,93.94,98.39,93.9,528446,5033311481.0
2025-02-05,100.16,101.37,102.84,99.44,977568,9875682590.0
2025-02-06,100.11,104.43,106.43,99.66,893970,9242630081.0
2025-02-07,104.42,102.53,105.27,100.08,932541,9611209774.0
2025-02-10,102.8,103.85,104.52,101.01,668563,6877245115.0
2025-02-11,103.6,100.86,103.7,100.36,544490,5526964300.0
2025-02-12,101.5,104.32,104.44,99.41,975860,9960164598.0
2025-02-13,104.77,101.11,104.96,100.89,690646,7105289382.0
2025-02-14,99.96,99.08,100.87,98.16,567135,5617455817.0
2025-02-17,99.3,101.0,102.45,99.3,580942,5858537822.0
2025-02-18,101.01,98.28,101.27,98.17,505462,5026979643.0
2025-02-19,97.95,101.94,102.58,97.91,700747,7091961138.0
2025-02-20,101.0,99.21,101.4,98.88,564940,5622534305.0
2025-02-21,99.6,103.98,105.92,99.6,1233868,12714952875.0
2025-02-24,103.0,103.4,106.86,102.0,747225,7780805439.0
2025-02-25,100.88,101.28,103.94,100.11,711722,7229312776.0
2025-02-26,102.86,104.0,105.5,100.06,889911,9162003662.0
2025-02-27,103.13,102.44,105.21,100.44,697908,7142716345.0
2025-02-28,101.0,97.79,101.59,97.67,678408,6732922355.0
2025-03-03,96.99,96.0,98.1,95.18,498787,4816533325.0
2025-03-04,95.0,97.28,99.07,94.61,444694,4308124360.0
2025-03-05,97.3,97.57,98.2,96.16,350973,3414276471.0
2025-03-06,98.85,98.66,100.3,98.37,567567,5642824934.0
2025-03-07,97.6,96.88,98.55,96.52,393987,3840947517.0
2025-03-10,96.39,95.66,97.29,95.01,384519,3684030338.0
2025-03-11,94.0,96.12,96.32,93.8,306263,2922193664.0
2025-03-12,96.5,95.9,97.05,95.71,286390,2756820884.0
2025-03-13,95.39,92.98,96.08,92.1,442011,4139197753.0
2025-03-14,92.98,94.81,95.61,92.5,401376,3790992802.0
2025-03-17,94.89,93.37,94.91,93.16,312052,2922593146.0
2025-03-18,93.99,94.1,95.8,93.9,298666,2825272135.0
2025-03-19,93.9,93.75,94.57,93.5,233190,2190220313.0
2025-03-20,93.8,93.27,94.29,93.0,272040,2542075786.0
2025-03-21,92.98,91.2,92.98,90.9,365399,3348039981.0
2025-03-24,91.5,91.45,91.68,89.81,296545,2690474664.0
2025-03-25,91.45,89.87,91.45,89.25,283382,2552615281.0
2025-03-26,90.2,90.0,91.2,89.82,194908,1763593743.0
2025-03-27,90.0,92.47,93.78,89.37,457297,4202025652.0
2025-03-28,91.54,90.4,92.48,90.35,274409,2503225495.0
2025-03-31,90.39,89.33,91.7,88.36,268205,2401106877.0
2025-04-01,89.5,86.5,89.75,86.19,411913,3614591670.0
2025-04-02,86.38,86.85,87.45,85.72,240567,2082847480.0
2025-04-03,85.97,88.09,89.2,85.9,302774,2662731070.0
2025-04-07,84.5,84.0,86.88,77.8,853684,7116307894.0
2025-04-08,84.0,85.0,85.88,83.0,538169,4544056102.0
2025-04-09,84.03,90.18,91.58,83.17,746014,6627104338.0
2025-04-10,92.02,90.95,92.18,89.82,522287,4754704697.0
2025-04-11,90.86,92.9,95.48,90.2,713434,6634661362.0
2025-04-14,93.5,92.0,93.54,91.69,376119,3478283998.0
2025-04-15,91.8,90.39,91.8,89.68,278523,2516501931.0
2025-04-16,91.0,92.0,92.0,89.87,279251,2535954433.0
2025-04-17,91.3,91.8,92.38,91.0,228970,2098564735.0
2025-04-18,91.49,91.35,91.88,90.53,138480,1262213957.0
2025-04-21,91.34,90.51,91.75,90.13,232215,2101254766.0
2025-04-22,90.5,90.01,90.88,89.75,217505,1961134822.0
2025-04-23,90.15,90.07,90.72,89.85,211848,1911433962.0
2025-04-24,90.15,89.1,90.2,88.5,208815,1866607742.0
2025-04-25,89.1,88.42,89.55,88.03,230068,2042213238.0
2025-04-28,88.42,88.23,89.09,88.0,144467,1277416731.0
2025-04-29,88.02,88.0,88.52,87.8,131109,1155665954.0
2025-04-30,88.23,89.05,89.41,88.01,201831,1794818651.0
2025-05-06,89.4,89.9,90.35,89.25,238587,2145840909.0
2025-05-07,91.46,90.5,91.66,89.73,263420,2380343630.0
2025-05-08,90.09,89.98,90.09,89.31,232452,2084813429.0
2025-05-09,87.0,85.83,87.82,85.72,583010,5026453513.0
2025-05-12,85.9,86.32,86.32,84.16,368373,3153571644.0
2025-05-13,87.2,85.52,87.3,85.38,241259,2076199217.0
2025-05-14,85.58,86.06,86.75,85.28,231899,1993260330.0
2025-05-15,85.8,84.42,85.98,84.35,215519,1831222090.0
2025-05-16,84.16,84.7,84.78,83.88,170394,1440061786.0
2025-05-19,84.71,85.01,85.28,83.72,164122,1388817069.0
2025-05-20,85.4,85.04,85.82,85.0,154838,1321269793.0
2025-05-21,84.79,84.07,85.15,84.0,198406,1675029541.0
2025-05-22,84.0,83.81,84.68,83.71,133474,1122377856.0
2025-05-23,83.8,82.9,84.24,82.89,185620,1551041949.0
2025-05-26,83.42,84.02,84.68,83.41,223781,1882447781.0
2025-05-27,84.0,83.0,84.23,82.95,144056,1200051946.0
2025-05-28,83.14,82.01,83.24,82.0,157667,1297314112.0
2025-05-29,82.05,83.44,83.49,81.9,192956,1598937910.0
2025-05-30,83.01,82.09,83.1,81.94,145772,1198911741.0
2025-06-03,82.2,82.47,82.78,81.37,141137,1162425514.0
2025-06-04,82.6,83.18,83.32,82.26,137134,1138879574.0
2025-06-05,83.49,84.39,84.87,83.03,247592,2080746163.0
2025-06-06,84.33,84.56,85.0,83.78,186347,1572905265.0
2025-06-09,84.15,84.43,85.08,84.1,192275,1624823835.0
2025-06-10,84.49,82.32,84.49,82.02,254439,2108011021.0
2025-06-11,82.46,82.91,83.36,82.29,154359,1280828441.0
2025-06-12,82.5,82.27,82.88,82.06,145370,1197309499.0
2025-06-13,82.0,82.79,83.1,81.71,226217,1862940752.0
2025-06-16,82.3,82.96,83.07,82.28,125096,1036015926.0
2025-06-17,82.98,82.4,83.13,82.02,137647,1134381975.0
2025-06-18,82.23,82.01,82.67,81.66,149121,1224810465.0
2025-06-19,82.0,81.65,82.88,81.51,177290,1454669266.0
2025-06-20,81.73,81.28,82.59,81.22,166914,1365214470.0
2025-06-23,81.03,84.25,85.3,80.9,453871,3804935799.0
2025-06-24,84.25,85.15,85.37,84.09,309367,2628501521.0
2025-06-25,85.0,88.39,88.53,85.0,557190,4850225496.0
2025-06-26,88.39,87.28,89.98,87.2,386565,3414871361.0
2025-06-27,87.58,86.88,88.15,86.7,261659,2286914164.0
2025-06-30,88.18,88.17,89.63,87.79,343528,3041329541.0
2025-07-01,88.0,87.76,88.85,87.65,216888,1911740652.0
2025-07-02,87.5,86.1,87.73,85.81,225573,1955238262.0
2025-07-03,86.38,86.24,86.73,85.78,146150,1260331049.0
2025-07-04,86.0,85.8,87.2,84.86,252257,2166412311.0
2025-07-07,85.69,85.48,86.86,85.37,135349,1162397568.0
2025-07-08,85.49,86.74,86.85,85.18,217668,1876172230.0
2025-07-09,86.65,85.85,86.86,85.52,183102,1578143686.0
2025-07-10,85.61,85.67,86.17,85.5,175639,1506706468.0
2025-07-11,85.7,88.16,89.34,85.4,469922,4128335550.0
2025-07-14,88.3,87.52,88.49,87.47,189831,1667925619.0
2025-07-15,87.15,87.89,87.95,86.61,206173,1800356659.0
2025-07-16,87.73,87.12,88.2,86.77,196709,1720548788.0
2025-07-17,87.06,88.79,89.0,86.32,287922,2535637954.0
2025-07-18,88.75,88.51,89.13,87.93,219960,1948101635.0
2025-07-21,88.45,89.02,89.52,88.04,222719,1983498560.0
2025-07-22,88.7,89.08,90.55,88.5,297421,2662984479.0
2025-07-23,88.9,89.39,90.19,88.3,316549,2831683379.0
2025-07-24,89.1,91.75,92.9,89.0,522325,4779308503.0
2025-07-25,91.74,93.47,93.68,90.99,442125,4076414682.0
2025-07-28,93.64,92.18,93.69,91.96,342640,3167887757.0
2025-07-29,92.0,92.17,92.63,90.81,294142,2699803673.0
2025-07-30,91.7,90.36,91.83,89.74,310019,2815721986.0
2025-07-31,90.32,89.5,92.75,89.46,461989,4187082774.0
2025-08-01,89.2,88.29,90.33,88.02,274140,2439842712.0
2025-08-04,87.95,90.07,90.63,87.88,286058,2568808038.0
2025-08-05,89.85,90.0,90.58,89.58,195679,1761818589.0
2025-08-06,89.86,90.78,91.0,89.53,267798,2418543090.0
2025-08-07,90.7,90.59,91.7,89.75,315260,2859638850.0
2025-08-08,88.0,86.66,88.5,86.66,584731,5098977106.0
2025-08-11,86.69,86.96,87.18,86.22,279193,2423559078.0
2025-08-12,86.95,88.52,90.1,86.42,551552,4870773398.0
2025-08-13,88.01,88.66,89.23,88.0,384304,3405728487.0
2025-08-14,88.69,89.46,92.58,88.69,741492,6741604128.0
2025-08-15,89.0,91.84,93.3,88.48,690499,6288369530.0
2025-08-18,93.5,92.31,95.17,91.36,833423,7749849746.0
2025-08-19,91.67,89.35,92.48,89.35,744652,6762914098.0
2025-08-20,89.4,92.28,92.49,88.19,858746,7756060795.0
2025-08-21,92.3,91.05,94.11,90.8,606826,5593619618.0
2025-08-22,92.5,103.97,105.0,92.42,2061948,20322967700.0
2025-08-25,106.0,103.17,109.24,101.1,1760637,18348502386.0
2025-08-26,101.0,100.93,102.57,100.13,856074,8663988281.0
2025-08-27,102.2,101.51,106.69,100.59,1422621,14762335293.0
2025-08-28,102.0,119.22,119.22,101.99,2420325,27118768322.0
2025-08-29,114.0,114.76,116.0,112.26,1639670,18711478532.0
2025-09-09,102.0,102.99,108.65,101.2,1574696,16482005030.0
2025-09-10,103.0,103.91,105.96,102.13,1039926,10822524036.0
2025-09-11,102.62,110.28,112.8,99.98,1467502,15776091423.0
2025-09-12,109.28,108.42,112.49,108.01,1159022,12730296246.0
2025-09-15,110.55,108.66,112.55,107.5,946836,10395575384.0
2025-09-16,109.0,109.78,111.86,108.09,866259,9501062259.0
2025-09-17,110.8,117.39,120.8,109.8,1528476,17861084416.0
2025-09-18,119.98,122.15,127.49,116.35,1931568,23495279107.0
2025-09-19,123.0,121.34,127.4,120.11,1449106,17943778048.0
2025-09-22,120.54,128.92,129.83,119.05,1588281,19858613711.0
2025-09-23,127.64,128.51,129.33,122.63,1441274,18120121818.0
2025-09-24,126.88,134.98,137.98,126.23,1460948,19497523266.0
2025-09-25,133.0,134.11,137.8,132.31,1032583,13953307668.0
2025-09-26,132.71,132.27,135.95,131.2,912445,12181639386.0
2025-09-29,131.0,136.02,136.02,129.16,1027207,13627566349.0
2025-09-30,138.5,140.13,142.0,136.6,986229,13794113059.0
2025-10-09,144.0,138.91,153.0,137.0,1662841,24249284345.0
2025-10-10,134.87,127.95,134.94,127.17,1617421,21074152020.0
2025-10-13,126.0,136.47,136.48,126.0,1402995,18642587057.0
2025-10-14,136.96,127.2,137.8,125.8,1321004,17321652001.0
2025-10-15,127.18,129.56,129.73,124.6,807987,10284318328.0
2025-10-16,127.8,127.3,130.28,126.6,612311,7841134057.0
2025-10-17,126.85,121.98,127.32,120.87,820529,10097285540.0
2025-10-20,124.1,122.63,125.18,121.69,571239,7060333630.0
2025-10-21,123.8,127.19,127.85,122.61,784151,9888217346.0
2025-10-22,125.42,126.81,129.27,123.81,653954,8265031817.0
2025-10-23,125.18,128.3,128.5,124.01,634264,8038110025.0
2025-10-24,130.3,134.06,134.8,128.9,1024466,13548726657.0
2025-10-27,137.5,134.5,137.5,132.3,1012643,13623206912.0
2025-10-28,133.0,132.69,135.8,132.0,695189,9299045972.0
2025-10-29,132.0,133.0,134.53,130.31,688461,9111437510.0
2025-10-30,133.0,128.55,133.0,128.51,692864,9018982748.0
2025-10-31,128.03,124.18,128.7,124.18,691669,8692098673.0
2025-11-03,122.0,120.21,122.6,117.55,747709,8940382093.0
2025-11-04,121.0,119.88,122.66,119.0,477384,5770504489.0
2025-11-05,116.9,119.78,121.1,116.5,485016,5753269424.0
2025-11-06,121.9,124.85,125.99,121.05,731508,9060521121.0
2025-11-07,122.93,122.11,124.18,122.05,382292,4694221497.0
2025-11-10,122.13,120.01,122.95,118.76,395833,4749065264.0
2025-11-11,120.6,117.73,121.47,117.53,342530,4073862296.0
2025-11-12,117.0,119.63,119.8,115.74,457016,5405408039.0
2025-11-13,118.99,123.1,123.33,117.8,549889,6638319087.0
2025-11-14,123.0,118.18,125.5,117.89,775294,9432871553.0
2025-11-17,116.82,117.63,119.29,116.51,421773,4961789944.0
2025-11-18,117.5,117.96,120.18,117.13,473915,5629538134.0
2025-11-19,117.99,116.28,118.49,115.51,415120,4848790041.0
2025-11-20,117.99,116.78,118.29,116.46,344703,4045624435.0
2025-11-21,113.86,113.0,116.08,113.0,461359,5264860634.0
2025-11-24,112.99,111.51,113.5,108.18,557909,6159093355.0
2025-11-25,112.5,111.68,113.96,111.37,407224,4584278768.0
2025-11-26,110.7,112.71,113.9,110.61,419554,4731195304.0
2025-11-27,113.8,112.71,116.8,112.56,523431,6012840143.0
2025-11-28,112.71,113.6,114.11,111.4,308664,3486790036.0
2025-12-01,113.4,114.4,114.68,112.6,327640,3724984486.0
2025-12-02,114.1,113.0,114.19,112.7,237772,2694922636.0
2025-12-03,112.8,111.62,113.69,111.13,245414,2756774410.0
2025-12-04,111.65,114.73,114.73,110.98,387552,4392462735.0
2025-12-05,114.0,114.18,114.88,112.5,352654,4015690336.0
2025-12-08,114.21,117.2,118.0,114.18,508360,5945081548.0
2025-12-09,115.58,116.32,117.9,115.51,371384,4333826426.0
2025-12-10,115.58,116.31,116.59,113.44,315715,3624511935.0
2025-12-11,116.53,113.61,117.14,113.5,303109,3488207042.0
2025-12-12,113.61,116.8,117.42,111.6,584998,6734945965.0
2025-12-15,115.15,113.01,116.5,113.0,342417,3933791146.0
2025-12-16,112.5,110.7,113.35,110.27,323380,3605859884.0
2025-12-17,110.82,113.29,113.9,110.13,343893,3848931232.0
2025-12-18,112.8,112.8,115.72,112.75,314700,3583327202.0
2025-12-19,113.2,113.63,115.48,113.0,272613,3107493842.0
2025-12-22,114.6,120.45,121.44,114.6,810114,9622360396.0
2025-12-23,120.5,119.9,121.58,119.02,483601,5823920043.0
2025-12-24,122.5,123.41,124.38,121.11,629561,7744549160.0
2025-12-25,123.0,123.08,125.99,122.66,471810,5854142202.0
2025-12-26,122.58,122.1,124.79,121.16,402398,4938389580.0
2025-12-29,123.0,122.5,125.65,122.02,506832,6280270177.0
2025-12-30,124.45,125.28,126.69,124.0,604958,7582347029.0
2025-12-31,125.99,122.83,126.2,122.4,411587,5082728445.0
2026-01-05,126.84,129.95,130.17,126.2,911394,11742866839.0
2026-01-06,129.0,131.84,134.2,128.77,730697,9623978218.0
2026-01-07,131.84,129.98,132.82,128.85,598041,7783876099.0
2026-01-08,128.95,130.15,134.68,128.91,616919,8145423327.0
2026-01-09,129.15,128.88,130.01,127.77,511275,6581947276.0
2026-01-12,128.52,127.66,129.62,126.68,563936,7202156993.0
2026-01-13,127.49,123.63,128.15,122.86,652073,8154109676.0
2026-01-14,123.51,124.49,127.6,123.5,649684,8155390623.0
2026-01-15,123.49,124.44,125.5,122.33,556604,6895087600.0
2026-01-16,127.5,126.99,128.82,124.88,756513,9597582828.0
2026-01-19,127.05,125.29,128.5,125.12,477537,6024303737.0
2026-01-20,125.0,122.18,125.5,121.81,508694,6261665024.0
2026-01-21,120.93,127.19,128.89,120.58,970525,12294760582.0
2026-01-22,128.98,126.8,130.82,125.57,648095,8268996067.0
2026-01-23,126.8,124.96,127.37,124.03,490631,6130483631.0
2026-01-26,124.01,121.92,125.88,121.9,502567,6184618809.0
2026-01-27,122.0,124.05,125.74,119.22,655262,8023170134.0
2026-01-28,124.99,128.55,128.99,124.99,994583,12644229527.0
2026-01-29,127.6,122.4,127.81,122.16,715649,8897091559.0
2026-01-30,121.33,122.97,124.94,120.07,527719,6468951529.0
2026-02-02,121.4,117.06,122.59,116.8,596691,7104970929.0
2026-02-03,118.69,116.03,118.84,113.46,561770,6500024016.0
2026-02-04,114.5,114.84,114.99,113.15,351393,4005035637.0
2026-02-05,112.99,111.8,114.5,110.39,446448,4982588635.0
2026-02-06,110.14,112.7,114.6,110.14,408227,4597784625.0
2026-02-09,114.8,114.93,115.07,113.7,321018,3676020764.0
2026-02-10,115.2,116.2,116.9,114.85,340437,3949080646.0
2026-02-11,114.0,115.01,116.14,113.5,345337,3955491126.0
2026-02-12,115.55,116.58,117.18,115.11,333623,3880738366.0
2026-02-13,116.23,116.93,117.98,115.56,343687,4020570460.0
2026-02-24,118.03,115.82,118.18,115.62,276156,3217730655.0
2026-02-25,117.0,116.13,117.5,115.85,275529,3214693555.0
2026-02-26,116.13,116.65,117.23,114.29,327022,3787597479.0
2026-02-27,115.03,115.0,115.87,114.32,279309,3213704146.0
2026-03-02,112.88,112.53,114.2,112.3,349785,3952733063.0
2026-03-03,113.23,108.31,114.75,107.69,540987,5976584863.0
2026-03-04,107.32,106.69,109.7,106.12,322750,3470640119.0
2026-03-05,108.6,106.9,109.26,106.09,353532,3803229096.0
2026-03-06,107.0,106.5,108.34,106.17,340486,3648254394.0
2026-03-09,103.97,105.14,105.79,101.63,393560,4065897450.0
2026-03-10,106.9,107.28,107.75,105.7,318322,3400130457.0
2026-03-11,107.23,107.1,108.8,107.0,279983,3016803608.0
2026-03-12,107.0,106.01,108.55,104.95,288820,3075181737.0
2026-03-13,105.02,107.06,107.83,104.5,341633,3642164903.0
2026-03-16,106.31,108.6,110.32,105.5,422555,4559220659.0
2026-03-17,108.54,106.02,108.58,105.99,295718,3173439587.0
2026-03-18,105.78,106.6,106.88,105.25,263346,2794678901.0
2026-03-19,105.01,105.96,107.69,104.51,378656,4001785717.0
2026-03-20,105.2,102.18,105.72,102.18,381295,3960183826.0
2026-03-23,100.01,98.04,101.99,97.4,506671,5040929175.0
2026-03-24,98.9,99.25,99.37,97.25,336803,3314641850.0
2026-03-25,99.67,99.99,100.94,99.28,321306,3215491219.0
2026-03-26,99.55,96.88,99.7,96.55,313199,3067688006.0
2026-03-27,96.0,97.5,98.39,95.87,280875,2738255865.0
2026-03-30,95.8,95.83,96.19,94.0,328870,3130020525.0
2026-03-31,95.8,94.05,97.4,94.0,293839,2809492923.0
2026-04-01,96.4,96.33,96.7,94.81,325648,3121615312.0
2026-04-02,95.5,93.2,95.79,92.51,293828,2760191974.0
2026-04-03,93.41,91.78,93.94,91.76,216462,2004261621.0
2026-04-07,91.5,95.62,96.99,91.2,458242,4340589110.0
2026-04-08,99.02,101.18,101.54,99.02,544697,5458085866.0
2026-04-09,99.4,99.72,101.2,99.2,310717,3111335889.0
2026-04-10,101.0,101.01,102.79,100.68,406305,4130861809.0
2026-04-13,99.85,100.64,102.8,99.72,351885,3554994262.0
2026-04-14,102.1,101.52,102.28,100.38,370911,3760621304.0
2026-04-15,102.05,103.91,106.1,101.8,704839,7336887912.0
2026-04-16,103.5,104.18,105.0,103.0,393721,4092706420.0
2026-04-17,103.82,105.23,107.3,103.27,503755,5313222520.0
2026-04-20,105.93,107.96,108.6,105.01,547703,5872447693.0
2026-04-21,107.33,107.46,108.15,105.68,372584,3976054595.0
2026-04-22,106.8,107.87,108.08,106.5,375217,4023321890.0
2026-04-23,108.88,105.98,109.12,105.2,441491,4724880091.0
2026-04-24,105.58,110.96,113.25,104.61,910704,9980491748.0
2026-04-27,113.25,116.58,117.69,112.6,970296,11249548325.0
2026-04-28,115.24,114.0,117.64,113.02,625007,7209850228.0
2026-04-29,113.35,112.47,113.82,109.78,514883,5750212698.0
2026-04-30,113.31,118.73,119.88,113.3,1018383,11911527206.0
2026-05-06,122.0,123.1,128.12,121.74,1292941,16176667799.0
2026-05-07,125.11,125.34,127.48,122.22,842774,10482928520.0
2026-05-08,122.9,120.31,123.19,120.05,708618,8595731864.0
2026-05-11,122.99,122.52,124.57,121.9,814860,10017304327.0
2026-05-12,124.44,121.98,125.44,120.0,817732,10018643228.0
2026-05-13,119.0,121.86,122.5,116.04,954951,11374279337.0
2026-05-14,121.92,117.9,124.04,117.0,790650,9451219953.0
